listing_id,neighborhood_id,latitude,longitude
23578697,67,43.7952283,-79.3315007
24797749,67,43.79972,-79.30136
24822188,67,43.79804,-79.30132
24846571,67,43.79844,-79.29952
24983537,67,43.80003,-79.29945
25101205,67,43.80013,-79.29961
25181598,67,43.7996,-79.29922
27700633,67,43.79344,-79.32679
30070366,67,43.79208,-79.32889
31310838,67,43.79138,-79.32848
31027116,67,43.79143,-79.32971
31419136,67,43.7972,-79.32353
32207253,67,43.79838,-79.30183
32846763,67,43.7999,-79.3152
32865945,67,43.80137,-79.33197
32888323,67,43.80011,-79.30054
33211834,67,43.79534,-79.32762
33739490,67,43.79912,-79.30089
36454392,67,43.7780781,-79.3203817
37212274,67,43.7921,-79.29835
36970792,67,43.79439,-79.3299
37331641,67,43.7991,-79.33399
37749573,67,43.78868,-79.32884
37754962,67,43.79477,-79.32968
38025664,67,43.7871,-79.32683
41662538,67,43.7787,-79.32416
41664358,67,43.77975,-79.32434
41856877,67,43.78721,-79.32774
41567561,67,43.77896,-79.32419
41568829,67,43.77835,-79.32442
42530186,67,43.78068,-79.32356
44522305,67,43.77851,-79.32435
46020988,67,43.78973,-79.31845
49273942,67,43.7918,-79.30641
52425090,67,43.79479,-79.31738
52977133,67,43.805218,-79.30098
53281692,67,43.78652,-79.31046
53384767,67,43.78773,-79.31018
550076622397959263,67,43.799786,-79.299789
609502429696235489,67,43.78642,-79.31029
604295396615604348,67,43.79277,-79.31144
623015147738088646,67,43.79551,-79.32212
631019076643628243,67,43.80766,-79.30138
628875810455103319,67,43.80806,-79.30293
650159692635743613,67,43.79587,-79.30247
656525763923437918,67,43.8086949,-79.3008136
667602185877508578,67,43.8087142,-79.3007584
667633981128892103,67,43.8086341,-79.3007423
672193729336465995,67,43.79568,-79.32155
696256774815505303,67,43.7827012,-79.3188141
743676359014961906,67,43.7933106,-79.2991254
750115658147304511,67,43.7920823,-79.300604
758628805472714889,67,43.7910363,-79.2998371
774910819464594446,67,43.80762,-79.30131
774925874116893863,67,43.80984,-79.30165
772720050646297179,67,43.80802,-79.30161
776341348188923540,67,43.8078204,-79.3001834
776389087450654178,67,43.80956,-79.30126
778853918395829703,67,43.7946091,-79.3306569
818466809956483423,67,43.7993632,-79.321624
823133198304331871,67,43.79759,-79.29047
823142491230179694,67,43.79572,-79.29046
828217376622109841,67,43.7966086,-79.2907828
841795561939503215,67,43.8030459,-79.3134597
840610293779623880,67,43.8036461,-79.3125122
843111431248169298,67,43.792656,-79.2992533
853400646160071790,67,43.8045277,-79.3117154
860966802158044266,67,43.7784316,-79.321259
860987287249459945,67,43.7768014,-79.3197625
902500904962977725,67,43.7921,-79.29875
904567452806509908,67,43.77906,-79.32096
905902958283367922,67,43.7927264,-79.2996
905933357624063018,67,43.79104,-79.30127
3801348,66,43.65244,-79.48634
9284160,66,43.65258,-79.4982
11841761,66,43.66313,-79.50305
23288133,66,43.66109,-79.49794
26959390,66,43.66268,-79.5004
31354479,66,43.66022,-79.49505
34788261,66,43.66358,-79.49985
36868287,66,43.6605,-79.49905
37239056,66,43.66191,-79.50146
38568930,66,43.6514,-79.48698
38188341,66,43.6607,-79.49542
39175340,66,43.64967,-79.48542
39176161,66,43.64977,-79.48713
41711205,66,43.65979,-79.49659
49583417,66,43.6491,-79.48717
51492418,66,43.65266,-79.49616
52885882,66,43.65958,-79.49707
644125900931617247,66,43.64877,-79.48769
674160953036247652,66,43.65391,-79.49553
700947342065166775,66,43.65091,-79.48661
711604601364295977,66,43.66336,-79.49851
774169141550094460,66,43.6623183,-79.511212
777477427016907239,66,43.64896,-79.48857
809704029967994764,66,43.6560011,-79.4885145
806305933879794220,66,43.6612608,-79.4970157
827476204595506528,66,43.6589043,-79.4888139
835687938662236838,66,43.6528387,-79.4955569
843804217876417358,66,43.64882,-79.48913
892130357727028485,66,43.6492599,-79.4867963
4205747,68,43.76388,-79.41903
5489928,68,43.7621,-79.41905
4930281,68,43.7621,-79.41833
4503824,68,43.76253,-79.41855
9779215,68,43.75618,-79.41305
10687032,68,43.76604,-79.41319
10687190,68,43.76625,-79.41448
12209213,68,43.76254,-79.41122
13262699,68,43.75703,-79.40993
12835392,68,43.76486,-79.41279
13914949,68,43.75728,-79.41793
14074437,68,43.75651,-79.41791
14074615,68,43.75802,-79.416
14694632,68,43.75198,-79.41871
16000871,68,43.75992,-79.41253
16917115,68,43.76457,-79.41184
18396377,68,43.7613,-79.4111
18599719,68,43.76102,-79.41112
20148351,68,43.76045,-79.4109
20466262,68,43.75951,-79.41251
21190559,68,43.75982,-79.41595
21191277,68,43.7647,-79.43066
21295876,68,43.76089,-79.41176
21296733,68,43.76026,-79.41436
21965847,68,43.76089,-79.41258
22029456,68,43.75988,-79.41101
25058113,68,43.76348,-79.41375
24981911,68,43.75753,-79.4219
25630760,68,43.75972,-79.42015
27030294,68,43.75314,-79.41855
28034758,68,43.76066,-79.41764
28048717,68,43.75859,-79.41945
28056759,68,43.76101,-79.41098
28942414,68,43.76432,-79.4132
28217940,68,43.75896,-79.41715
28691324,68,43.754,-79.42042
28732614,68,43.7609723,-79.4295995
30184804,68,43.75823,-79.41993
29924396,68,43.76111,-79.41164
30423883,68,43.76509,-79.4148
30477328,68,43.75858,-79.42496
30537753,68,43.75958,-79.41189
30538067,68,43.75928,-79.41054
30568049,68,43.75938,-79.42439
31870923,68,43.76647,-79.41289
33108832,68,43.75622,-79.42654
34690699,68,43.75568,-79.42623
35234324,68,43.75557,-79.42474
37846040,68,43.76241,-79.41561
38002389,68,43.75715,-79.42301
38130198,68,43.75878,-79.4118
38832153,68,43.76138,-79.41095
42891367,68,43.76651,-79.41339
42926258,68,43.74339,-79.43529
43972461,68,43.76036,-79.41072
44504145,68,43.76007,-79.42263
51119340,68,43.75789,-79.42045
51494250,68,43.75867,-79.41676
52042750,68,43.75973,-79.41247
51845103,68,43.76177,-79.41125
52237496,68,43.75532,-79.43363
52269100,68,43.759941,-79.413681
54118581,68,43.76773,-79.41601
607303495652912872,68,43.7588,-79.41106
631696103612249132,68,43.75963,-79.41939
650962523316548759,68,43.7612954,-79.4125
651595026266486470,68,43.7613345,-79.4260526
673898959915817251,68,43.75972,-79.41909
684731020179673969,68,43.75983,-79.41784
724119850886581835,68,43.7576636,-79.4210066
720396883832372029,68,43.7603821,-79.4113362
717231772902075412,68,43.75943,-79.41901
749147034773833815,68,43.7615217,-79.4137364
755909956679331515,68,43.76064,-79.41253
754402629755512980,68,43.7603821,-79.4113362
757026817861281762,68,43.76258,-79.41493
771697457289219956,68,43.76072,-79.41104
769416705813304863,68,43.758,-79.42342
769652054709398165,68,43.75869,-79.41467
778169174432815863,68,43.7606564,-79.4112567
797402848387836472,68,43.7596293,-79.4175668
797774046448921246,68,43.7573066,-79.4129624
805634524343559882,68,43.76571,-79.42418
811988069466388277,68,43.76461,-79.41489
867935957854870237,68,43.7590412,-79.417086
870978396787624098,68,43.7601506,-79.4122902
880012218824740716,68,43.753449,-79.4192932
884629535065196033,68,43.7623549,-79.4281204
884003103996963891,68,43.7603698,-79.4181012
888651170323703234,68,43.7598924,-79.4191448
891292901035907602,68,43.75942,-79.4183
892311759669666747,68,43.7603162,-79.418219
892676761955870822,68,43.75915,-79.41858
893730011649909460,68,43.7590393,-79.4202009
895193044716889693,68,43.7438019,-79.424911
895111941486436850,68,43.7609978,-79.4109296
1673003,69,43.73051,-79.40644
3833838,69,43.72945,-79.41041
3880929,69,43.73056,-79.40906
4998418,69,43.73069,-79.41531
6911290,69,43.72375,-79.40881
9683357,69,43.7263982,-79.4016914
9759024,69,43.73073,-79.40792
14052026,69,43.72729,-79.40257
14399559,69,43.73003,-79.39216
15989071,69,43.72518,-79.40415
17844492,69,43.73074,-79.40987
17891975,69,43.73035,-79.39479
20474413,69,43.72997,-79.40364
21808085,69,43.72877,-79.39077
27677502,69,43.72452,-79.40971
27920693,69,43.73291,-79.39429
29078964,69,43.7309,-79.40114
30483104,69,43.72959,-79.40371
35085633,69,43.723701,-79.413582
35649160,69,43.7317,-79.41005
36063321,69,43.73422,-79.40702
39748017,69,43.73264,-79.39438
44052448,69,43.7312,-79.39269
44224021,69,43.72666,-79.39972
43968011,69,43.7320898,-79.393779
47815077,69,43.72718,-79.39751
49191405,69,43.7292,-79.39757
50032845,69,43.72728,-79.39786
49269498,69,43.72726,-79.39723
51162962,69,43.73342,-79.41045
53148952,69,43.728,-79.3969
54192577,69,43.7262601,-79.4036115
610308797956864684,69,43.72694,-79.3997
639591803481391233,69,43.73362,-79.39518
659600283303049469,69,43.73204,-79.41454
670401054309856590,69,43.72731,-79.39928
679751616948749909,69,43.7277511,-79.4048707
689830773906623099,69,43.72613,-79.41317
755611075621733752,69,43.73345,-79.39549
772015241737203008,69,43.72648,-79.39899
778467610206736503,69,43.72694,-79.3985
779109846187497147,69,43.72602,-79.3989
805119196856699267,69,43.7273829,-79.3973288
813764384467388643,69,43.7288085,-79.3988559
841220837528667090,69,43.7293237,-79.4035438
869533373452232512,69,43.7245,-79.4059235
2303169,70,43.72191,-79.40475
5329665,70,43.72103,-79.40814
5498767,70,43.71987,-79.40107
5518317,70,43.7165,-79.40382
4671010,70,43.71812,-79.39964
5133003,70,43.71722,-79.40672
6276555,70,43.71261,-79.40492
6626737,70,43.72541,-79.39773
6900207,70,43.7156,-79.40139
8778656,70,43.70826,-79.41104
9712725,70,43.71793,-79.40656
9777091,70,43.71724,-79.40092
10193915,70,43.72312,-79.39313
9662292,70,43.71646,-79.4118
10879723,70,43.72114,-79.40707
12796693,70,43.71932,-79.40226
13714976,70,43.72303,-79.4087
13154111,70,43.70576,-79.41291
14126057,70,43.71775,-79.40162
18595802,70,43.70635,-79.41434
21295861,70,43.71186,-79.41072
21863032,70,43.72312,-79.39313
22657982,70,43.71461,-79.40265
23598046,70,43.7147066,-79.4025956
24410492,70,43.71889,-79.40129
27633845,70,43.723122,-79.393127
27906221,70,43.71419,-79.40471
28130345,70,43.70899,-79.41615
32071480,70,43.7223816,-79.3925974
35194691,70,43.72288,-79.40649
45205271,70,43.70633,-79.41144
52619813,70,43.7076974,-79.4146088
52875177,70,43.72419,-79.40327
567475713854462276,70,43.71634,-79.41139
580292369492165410,70,43.7146,-79.40058
593262707516099540,70,43.72263,-79.38989
608533421854078026,70,43.71871,-79.40492
612197103234055879,70,43.70736,-79.41545
626715809251085774,70,43.719917,-79.400719
644158020292825355,70,43.7254,-79.40003
708797420913570276,70,43.71858,-79.39992
721654803700721748,70,43.70499,-79.40882
760912438847001697,70,43.71219,-79.41143
772000895889623944,70,43.72507,-79.39862
772021594564842475,70,43.72468,-79.39817
772028986095223421,70,43.72507,-79.39725
787953228629711156,70,43.7233898,-79.4091742
797733326177112332,70,43.7066559,-79.4149639
842029756329416650,70,43.7212311,-79.4021716
869681152910200879,70,43.7261777,-79.3969565
885803454050354828,70,43.7207632,-79.4010781
894781630310464918,70,43.7224203,-79.4041307
897046461202411287,70,43.70862,-79.41084
4975152,71,43.6991,-79.36389
6600810,71,43.71593,-79.35414
6071771,71,43.70891,-79.3709
6713457,71,43.71092,-79.36524
7202212,71,43.70748,-79.37465
6868764,71,43.69258,-79.36438
8626281,71,43.71481,-79.36276
11733971,71,43.70069,-79.37038
14693852,71,43.71664,-79.3768
15704243,71,43.70796,-79.36472
18940998,71,43.7162,-79.35958
20055087,71,43.71481,-79.36276
23237717,71,43.71668,-79.35664
24490750,71,43.7036,-79.37085
27576823,71,43.70008,-79.36358
27611432,71,43.70522,-79.36428
28409061,71,43.707462,-79.368759
29190444,71,43.70891,-79.36373
29566071,71,43.71447,-79.3766
29624520,71,43.71114,-79.37599
32063517,71,43.71623,-79.35894
33433692,71,43.71569,-79.36017
35807138,71,43.71108,-79.36676
36669106,71,43.7025477,-79.3656006
41179286,71,43.71089,-79.37205
41197997,71,43.71076,-79.37241
41230001,71,43.6987,-79.3687
43084607,71,43.69434,-79.37205
44626451,71,43.71702,-79.36574
45649857,71,43.7108645,-79.3706651
47872996,71,43.71123,-79.3664
48058949,71,43.71332,-79.36584
48146822,71,43.71536,-79.36137
48146915,71,43.71581,-79.36062
51539133,71,43.71657,-79.3719
52438536,71,43.69979,-79.36873
53027152,71,43.69403,-79.37745
53549594,71,43.71063,-79.37355
53365192,71,43.71265,-79.37285
53366845,71,43.71229,-79.37162
53367080,71,43.71234,-79.37321
53367308,71,43.71142,-79.37146
53782925,71,43.714748,-79.362724
53648402,71,43.7122,-79.37337
53483161,71,43.7107,-79.3719
53526328,71,43.71078,-79.37176
545132673184797076,71,43.71864,-79.3678
674200218090820742,71,43.6973,-79.368103
756529652794068675,71,43.70381,-79.37111
827414627003087203,71,43.6963306,-79.3668914
846615008034979083,71,43.7163147,-79.3620264
895078277794475053,71,43.7053138,-79.3646677
897375069075183423,71,43.7136816,-79.3655674
1419,72,43.6459,-79.42423
1369606,72,43.64834,-79.42854
207206,72,43.6471,-79.4376
1426591,72,43.65012,-79.43928
985648,72,43.65128,-79.43596
1564089,72,43.65181,-79.42994
1570103,72,43.64524,-79.42693
511141,72,43.64731,-79.43029
1945120,72,43.64656,-79.42425
2094556,72,43.64332,-79.42302
2104845,72,43.64821,-79.43463
2919002,72,43.65295,-79.42931
2138766,72,43.64658,-79.42414
2165395,72,43.64553,-79.43329
2272479,72,43.64833,-79.43545
3888558,72,43.64869,-79.43072
3339294,72,43.64766,-79.43043
3463009,72,43.64979,-79.43433
3520988,72,43.65148,-79.43511
4710136,72,43.64717,-79.42412
5298861,72,43.64811,-79.42914
5415364,72,43.64865,-79.43445
5457912,72,43.6477,-79.4261
5458984,72,43.64094,-79.42197
4929467,72,43.6476,-79.42538
4978293,72,43.64551,-79.42625
5580395,72,43.64923,-79.43624
4581378,72,43.64143,-79.42316
5607187,72,43.65191,-79.43397
5030986,72,43.64543,-79.43479
4673452,72,43.64909,-79.42525
4700353,72,43.6515,-79.42843
5695072,72,43.64727,-79.42516
5695073,72,43.64729,-79.42507
5746685,72,43.64645,-79.4255
5706579,72,43.65153,-79.43148
5096013,72,43.64894,-79.42472
5114188,72,43.64141,-79.42494
6103923,72,43.64229,-79.42349
6361943,72,43.64854,-79.43481
6140766,72,43.64764,-79.42484
5834256,72,43.6463,-79.43495
5834694,72,43.6498,-79.42719
6445470,72,43.64302,-79.4283
5977148,72,43.64961,-79.43542
6601898,72,43.64857,-79.43403
6323553,72,43.64743,-79.42427
6885500,72,43.65034,-79.43535
6690425,72,43.64165,-79.42261
6710966,72,43.64752,-79.43783
6728860,72,43.64415,-79.42882
6957784,72,43.64796,-79.42522
6966138,72,43.64199,-79.42638
6776498,72,43.64872,-79.43183
6835863,72,43.64334,-79.4238
7329456,72,43.64266,-79.42242
6868063,72,43.64568,-79.43121
7512497,72,43.64774,-79.43186
7539797,72,43.64234,-79.42492
7546169,72,43.64783,-79.42802
8652773,72,43.6422,-79.42207
8740736,72,43.64831,-79.43629
7797964,72,43.65026,-79.42693
7839210,72,43.6413,-79.42253
8383293,72,43.64393,-79.4288
8888225,72,43.64261,-79.42297
8902286,72,43.65022,-79.42913
8416353,72,43.64067,-79.42217
8465799,72,43.65146,-79.42762
8988016,72,43.6449083,-79.4327786
9676441,72,43.64631,-79.42844
9704523,72,43.64696,-79.43451
10526539,72,43.64349,-79.42326
10114935,72,43.64126,-79.42362
10986962,72,43.64141,-79.42481
11605307,72,43.64166,-79.42264
11103657,72,43.64711,-79.42677
11163109,72,43.65012,-79.43338
12318667,72,43.64932,-79.42965
11992046,72,43.64136,-79.42466
12713919,72,43.64812,-79.43039
12562198,72,43.64752,-79.42494
13273250,72,43.65156,-79.42764
12622930,72,43.64493,-79.43328
13528474,72,43.64387,-79.4277
13379170,72,43.6428,-79.42475
13649584,72,43.64395,-79.43132
13467418,72,43.642,-79.42362
13711527,72,43.65178,-79.43031
13712972,72,43.65172,-79.43215
13500820,72,43.64462,-79.42428
13507026,72,43.64523,-79.42458
13507324,72,43.64458,-79.42297
13519638,72,43.64667,-79.4241
13851154,72,43.64355,-79.42654
13991835,72,43.64924,-79.4327
14582812,72,43.65152,-79.43479
14618091,72,43.64122,-79.42381
15464020,72,43.65184,-79.43018
15058542,72,43.64275,-79.42537
15130734,72,43.64232,-79.42504
15874283,72,43.6421,-79.42563
15883613,72,43.65115,-79.43354
15912613,72,43.64949,-79.42986
16049759,72,43.64234,-79.42454
16387194,72,43.65049,-79.43224
16252415,72,43.6494,-79.42961
16996346,72,43.64335,-79.42418
16633225,72,43.65033,-79.4325
17348080,72,43.64326,-79.42322
17476200,72,43.64308,-79.42284
18304911,72,43.65023,-79.42999
17652696,72,43.64799,-79.43157
18540206,72,43.64916,-79.43159
18194970,72,43.64477,-79.4274
18805610,72,43.64349,-79.42302
19316355,72,43.64458,-79.42859
18835542,72,43.64425,-79.42893
19099702,72,43.64355,-79.42884
19439481,72,43.64644,-79.42965
19118608,72,43.64843,-79.42625
19133862,72,43.65057,-79.43226
19733269,72,43.64977,-79.43046
19829064,72,43.64171,-79.42305
19983243,72,43.64466,-79.42711
19856661,72,43.65197,-79.43222
20031488,72,43.64258,-79.42229
20325363,72,43.6499,-79.43099
20124619,72,43.64278,-79.4259
20634546,72,43.64224,-79.42513
20235002,72,43.64407,-79.42705
20602233,72,43.64781,-79.4306
20816571,72,43.64228,-79.42536
21078805,72,43.65043,-79.4299
21564330,72,43.65224,-79.43165
21581393,72,43.64392,-79.4283
21596152,72,43.64319,-79.42445
21883837,72,43.64164,-79.42667
22258428,72,43.6426,-79.42445
21976829,72,43.64428,-79.42637
22408470,72,43.64328,-79.42907
22370379,72,43.64971,-79.43057
22791635,72,43.64414,-79.42752
23377937,72,43.64856,-79.4318
23520758,72,43.64119,-79.42333
23139441,72,43.641567,-79.424606
22705913,72,43.6446,-79.42774
23671503,72,43.64285,-79.42408
24301496,72,43.65189,-79.42917
24431357,72,43.65115,-79.43281
24807750,72,43.65088,-79.42758
24676586,72,43.64216,-79.42507
26217733,72,43.64799,-79.43553
25734776,72,43.64896,-79.43053
26279749,72,43.64905,-79.43483
25915850,72,43.65056,-79.43154
25614354,72,43.64979,-79.42922
27252861,72,43.64186,-79.4225
26810337,72,43.64883,-79.43098
27304820,72,43.64775,-79.42743
27811249,72,43.64132,-79.42307
27470998,72,43.65147,-79.4338
27834504,72,43.64946,-79.43424
27080362,72,43.64257,-79.42207
27595593,72,43.64566,-79.42365
28147352,72,43.64285,-79.42271
28181919,72,43.64798,-79.42521
28937676,72,43.64162,-79.42493
28289675,72,43.6416,-79.42345
28736858,72,43.64094,-79.42268
29397259,72,43.64381,-79.42479
30504979,72,43.64863,-79.42799
30848712,72,43.65166,-79.42755
31242978,72,43.64614,-79.42608
30591053,72,43.64514,-79.42711
31267035,72,43.64479,-79.42819
30933752,72,43.64414,-79.42404
31850233,72,43.64797,-79.4244
31882293,72,43.65138,-79.42758
32232905,72,43.65139,-79.42614
31984443,72,43.64951,-79.42696
32529029,72,43.64925,-79.42609
32960883,72,43.64229,-79.42276
33343742,72,43.64709,-79.42562
33958969,72,43.6483,-79.43269
33747916,72,43.64117,-79.42334
34087531,72,43.65328,-79.42735
34146401,72,43.64185,-79.42321
34969992,72,43.65015,-79.43518
35335546,72,43.64185,-79.4269
35381860,72,43.64892,-79.43301
35903516,72,43.6445,-79.42431
35959351,72,43.64402,-79.42829
36449264,72,43.64932,-79.43608
36023806,72,43.64573,-79.42431
36035754,72,43.64985,-79.43437
35785789,72,43.6431,-79.42388
36565066,72,43.64794,-79.43586
36599812,72,43.64375,-79.42658
36799292,72,43.64794,-79.42678
37233788,72,43.64643,-79.43452
37154036,72,43.64304,-79.42577
37423909,72,43.64557,-79.43133
38264953,72,43.64357,-79.43024
40174663,72,43.64114,-79.42458
40506935,72,43.64293,-79.42363
40228475,72,43.64213,-79.42305
40695842,72,43.64408,-79.42325
40869210,72,43.64716,-79.42535
41660749,72,43.6533,-79.42692
41126515,72,43.64399,-79.4254
41901143,72,43.64678,-79.42792
41907338,72,43.64445,-79.42511
41915298,72,43.64347,-79.42692
42458501,72,43.64991,-79.42571
42716138,72,43.64856,-79.42853
43246262,72,43.64308,-79.42526
43542380,72,43.64727,-79.42748
45435421,72,43.64122,-79.42194
45229005,72,43.64939,-79.42557
45268875,72,43.65044,-79.43443
45314589,72,43.64945,-79.43273
45970871,72,43.6471214,-79.426712
45994700,72,43.65143,-79.43543
46011015,72,43.64968,-79.42505
47891870,72,43.64676,-79.42798
48581115,72,43.64763,-79.42767
48151356,72,43.64263,-79.4254
49215367,72,43.64701,-79.42951
50031142,72,43.65095,-79.42919
49290444,72,43.64276,-79.42668
50445091,72,43.65013,-79.43162
50226651,72,43.64332,-79.42309
51267762,72,43.64621,-79.42363
51549951,72,43.6495,-79.42519
51692755,72,43.64899,-79.43798
51550569,72,43.64641,-79.43592
52311368,72,43.64088,-79.42362
51730634,72,43.64276,-79.42715
52258156,72,43.64671,-79.43646
52535908,72,43.64205,-79.42309
52632977,72,43.64238,-79.42321
52647677,72,43.64087,-79.42245
53184997,72,43.6444,-79.42508
53202647,72,43.64711,-79.42475
53251873,72,43.64377,-79.42754
53280808,72,43.64755,-79.42994
53845563,72,43.64389,-79.42403
53952471,72,43.64503,-79.42443
54030504,72,43.64157,-79.42542
54145162,72,43.6469256,-79.4297161
553513801856299913,72,43.64796,-79.43326
554525376393923267,72,43.64085,-79.4236
54246204,72,43.646296,-79.4323251
543481479018952352,72,43.64319,-79.42489
544214987628123821,72,43.64846,-79.42602
54266437,72,43.64697,-79.42523
558094423327014228,72,43.64609,-79.42974
546399273485394627,72,43.64797,-79.42558
54313298,72,43.64825,-79.42632
547787283104926836,72,43.64647,-79.42374
566702812860821985,72,43.642967,-79.423218
577602821926900319,72,43.64441,-79.42877
592924746786869426,72,43.643208,-79.427559
582803861472573914,72,43.6481,-79.42469
599487336267424319,72,43.64832,-79.42793
607250370880816871,72,43.64564,-79.43281
609223086196174935,72,43.64705,-79.42674
612261880282927570,72,43.64261,-79.42594
627042259724815132,72,43.6489,-79.43046
633448702592772888,72,43.641541,-79.424072
628288747110281640,72,43.645958,-79.432198
628869715520073587,72,43.64711,-79.42713
634783635099225753,72,43.6469,-79.42644
634918240181155243,72,43.64655,-79.42641
636205212104992211,72,43.64994,-79.43821
650571179379590001,72,43.6439909,-79.4265366
641668086591530394,72,43.64811,-79.42609
642362929251642433,72,43.644108,-79.427411
662305542954184309,72,43.64463,-79.4289673
668658545700191998,72,43.64847,-79.43046
678877936005908203,72,43.65025,-79.43521
682651475100819317,72,43.64202,-79.42442
674528052329686049,72,43.6438662,-79.4240439
683637246073939425,72,43.64945,-79.43591
689776975857959564,72,43.64161,-79.42516
689035932527864106,72,43.64784,-79.42672
698724537605460226,72,43.64908,-79.4253
709455929658533924,72,43.64303,-79.42516
705632508206889014,72,43.65196,-79.43308
707098478548025564,72,43.64576,-79.42651
713851418883306902,72,43.644103,-79.4272043
722492579553064364,72,43.65057,-79.43493
719455187906901052,72,43.6481591,-79.4258915
724461438422910977,72,43.6415199,-79.4239977
725347279359323940,72,43.6486909,-79.4246631
725499555319755298,72,43.64583,-79.42861
728453439952182608,72,43.6519394,-79.4292702
734998364522007689,72,43.64691,-79.42821
732798293082999777,72,43.6508,-79.43028
733475648597572571,72,43.6519394,-79.4292702
731098473159216579,72,43.65135,-79.43008
740565326181348171,72,43.65087,-79.42861
740666081202361445,72,43.65148,-79.43026
738571602040818553,72,43.64205,-79.42504
745088316370437717,72,43.6519394,-79.4292702
749350453954960901,72,43.6520075,-79.4325989
752164428078312254,72,43.64943,-79.43197
755733182173022907,72,43.65245,-79.43212
752895448662767009,72,43.65125,-79.43584
764320392912031801,72,43.65199,-79.43495
765286151874738953,72,43.6502819,-79.435001
760065905146519280,72,43.6433,-79.42523
768359078061182551,72,43.6494,-79.43647
771658399104527747,72,43.650012,-79.4251927
774933719801236371,72,43.652011,-79.4306325
772609701934516064,72,43.64391,-79.42862
777492915452429985,72,43.64808,-79.437
786831036096824521,72,43.64569,-79.42491
782459904482115996,72,43.64834,-79.42533
780316383140498951,72,43.6519862,-79.4308619
797171127171914133,72,43.6428353,-79.4232402
800610561052260669,72,43.6432076,-79.4275556
803606913719081650,72,43.6491312,-79.4355522
810295503910654336,72,43.64561,-79.4350673
814982720135852613,72,43.6423695,-79.4240963
819647141811306169,72,43.64118,-79.42362
817361497491902869,72,43.6435013,-79.4241028
820357833017886471,72,43.650479,-79.4312023
827677114758702571,72,43.6429349,-79.4247604
828188878183899853,72,43.6471232,-79.427124
824585080988832441,72,43.64509,-79.42995
824881089918972987,72,43.6452721,-79.4265219
840770707660433356,72,43.6470381,-79.4360031
847190305189289116,72,43.641644,-79.4251478
854167976657804997,72,43.6414702,-79.425164
861482102887068203,72,43.6522037,-79.4319093
862991013149513791,72,43.6465007,-79.4306959
863852812208503440,72,43.6449003,-79.4239421
867567876558923697,72,43.6469992,-79.432017
870497940391339463,72,43.6410305,-79.4238041
869686469271638898,72,43.6435256,-79.430429
871584211989397050,72,43.6434818,-79.4306374
871585830708617562,72,43.6458004,-79.4284663
871602981613286221,72,43.6441277,-79.4283876
871604657369123082,72,43.6457026,-79.4304599
871611049393552092,72,43.6435059,-79.4283807
873964262023652810,72,43.6462376,-79.4324789
871680273777423511,72,43.64379,-79.42866
878294377609663849,72,43.6442314,-79.4275232
878324075177463581,72,43.6460447,-79.4272479
878335965794895733,72,43.645894,-79.4272821
879084466496328561,72,43.6484043,-79.4245667
881252364619017322,72,43.649338,-79.4341352
881277503402872034,72,43.6465355,-79.4304255
881292459522371923,72,43.647651,-79.4314043
881298131827591522,72,43.6463116,-79.4315896
881943106820291299,72,43.6453884,-79.4309452
882236810044669703,72,43.6475345,-79.4299271
882268811300670774,72,43.64741,-79.43003
889939715661418958,72,43.6467504,-79.4364675
891174033240407474,72,43.64212,-79.42328
894791081342823854,72,43.64686,-79.42749
895093287417729913,72,43.6457884,-79.4280833
897832004895021559,72,43.6447916,-79.4231709
897779342726309400,72,43.6470737,-79.4272185
899216632541138665,72,43.6451183,-79.4320478
902384369065033758,72,43.6451015,-79.4292436
903000047204759484,72,43.6449288,-79.4285686
904978695753158116,72,43.64973,-79.43873
905685593325091305,72,43.6518764,-79.4333956
4297755,73,43.5931,-79.52051
6128931,73,43.59924,-79.52667
6131812,73,43.58907,-79.539
7815457,73,43.58985,-79.54676
8919952,73,43.5934336,-79.539671
9058524,73,43.59115,-79.54447
12847651,73,43.58991,-79.5392
13432525,73,43.58757,-79.54033
15178374,73,43.59678,-79.52728
18579336,73,43.59081,-79.53949
19906321,73,43.5956503,-79.5228879
20250980,73,43.5878,-79.53992
22067605,73,43.59447,-79.53818
22144337,73,43.59677,-79.53403
25740694,73,43.59775,-79.52708
27787978,73,43.5958,-79.52579
29703062,73,43.59628,-79.53332
31211016,73,43.58701,-79.54086
35546705,73,43.59907,-79.52523
35649324,73,43.59892,-79.52888
36445967,73,43.58865,-79.53694
36477692,73,43.59146,-79.53028
38026639,73,43.5922127,-79.5421753
38783172,73,43.5922127,-79.5421753
39464539,73,43.59607,-79.5256
41660993,73,43.59111,-79.54476
41267906,73,43.58916,-79.53253
41325629,73,43.5938,-79.53309
42065419,73,43.5922127,-79.5421753
42746558,73,43.5922127,-79.5421753
43927875,73,43.58988,-79.53204
44250876,73,43.59577,-79.52699
46906559,73,43.5986,-79.52417
47940902,73,43.59156,-79.52895
48009175,73,43.59961,-79.5251
48942437,73,43.60005,-79.52511
48971834,73,43.59757,-79.52314
48123819,73,43.59,-79.52848
49859418,73,43.59363,-79.52676
51072817,73,43.59868,-79.52465
51366358,73,43.59441,-79.52644
52206005,73,43.59989,-79.52398
52795937,73,43.5954,-79.52326
53292830,73,43.58972,-79.53274
53460342,73,43.58575,-79.54029
